序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1336,300212,易华录,20.86,-0.1,-0.02,101117.0,212777399.1,2.35,21.25,20.76,20.81,20.88,1.02,1.45,-31.24,24.67,150.17,14571265314.0,0.05,0.1,6.7,-10.85
1337,600160,巨化股份,28.31,-0.11,-0.03,124018.0,352373599.0,0.92,28.56,28.3,28.41,28.34,0.48,0.46,23.62,4.25,764.3,76429811553.0,0.0,-0.11,27.47,18.5
1338,603658,安图生物,37.58,-0.11,-0.04,24560.0,92632933.0,1.12,37.94,37.52,37.56,37.62,1.48,0.43,19.89,2.63,214.74,21474142781.0,0.0,0.0,-3.04,-11.33
1339,601611,中国核建,9.15,-0.11,-0.01,171579.0,156997934.0,1.09,9.21,9.11,9.16,9.16,0.76,0.57,12.5,1.3,275.77,27576583040.0,0.11,-0.11,11.31,1.22
1340,002441,众业达,9.09,-0.11,-0.01,197285.0,182305689.56,4.51,9.48,9.07,9.15,9.1,2.7,4.94,12.46,1.1,49.5,3627634737.0,-0.11,0.0,22.34,21.52
1341,601800,中国交建,8.85,-0.11,-0.01,195263.0,172973920.0,0.68,8.89,8.83,8.84,8.86,0.83,0.17,6.59,0.5,1440.66,103963033511.0,0.0,0.0,3.87,-12.81
1342,688123,聚辰股份,78.39,-0.11,-0.09,27821.0,218804658.0,2.91,79.79,77.51,79.1,78.48,0.8,1.76,31.15,5.45,123.95,12394699051.0,-0.37,-0.39,31.59,34.64
1343,002331,皖通科技,8.03,-0.12,-0.01,135793.0,108799211.0,2.36,8.09,7.9,8.0,8.04,1.17,3.43,-54.8,1.96,34.16,3178637719.0,0.0,0.0,16.38,9.25
1344,300246,宝莱特,8.29,-0.12,-0.01,75231.0,62615886.77,3.01,8.47,8.22,8.28,8.3,0.81,3.56,37.95,1.86,21.93,1751334142.0,-0.12,0.0,43.92,25.8
1345,600597,光明乳业,8.42,-0.12,-0.01,71594.0,60300620.0,0.83,8.46,8.39,8.43,8.43,0.79,0.52,20.57,1.2,116.07,11606594156.0,-0.12,-0.12,7.12,-1.41
1346,600829,人民同泰,7.49,-0.13,-0.01,79632.0,59751014.0,1.2,7.55,7.46,7.49,7.5,1.1,1.37,23.69,1.48,43.43,4343365592.0,0.0,0.0,1.35,-0.13
1347,600637,东方明珠,7.44,-0.13,-0.01,164935.0,122933811.0,0.67,7.48,7.43,7.45,7.45,1.13,0.49,51.76,0.83,250.13,25012534638.0,0.0,0.0,6.29,-4.12
1348,601111,中国国航,7.59,-0.13,-0.01,425130.0,322661464.0,1.05,7.63,7.55,7.61,7.6,0.93,0.37,-16.2,3.08,1324.34,88333250908.0,0.0,0.0,9.68,-4.05
1349,600135,乐凯胶片,7.68,-0.13,-0.01,70889.0,54482490.0,1.3,7.74,7.64,7.7,7.69,0.68,1.28,-37.15,1.74,42.49,4249398520.0,-0.13,-0.13,22.1,16.54
1350,600528,中铁工业,7.4,-0.13,-0.01,94756.0,70235587.0,0.67,7.44,7.39,7.41,7.41,1.02,0.43,12.93,0.67,164.39,16439481751.0,0.0,-0.13,-3.52,-8.19
1351,601919,中远海控,15.48,-0.13,-0.02,557174.0,863096879.0,1.29,15.59,15.39,15.49,15.5,0.9,0.44,5.13,0.98,2397.81,195201797500.0,0.06,0.0,32.19,6.98
1352,600536,中国软件,45.36,-0.13,-0.06,147012.0,667633582.0,3.15,46.35,44.92,45.5,45.42,0.97,1.74,-132.23,10.67,426.43,38268231397.0,0.02,-0.02,0.29,-2.85
1353,600088,中视传媒,15.89,-0.13,-0.02,19070.0,30347942.0,1.32,16.02,15.81,15.9,15.91,0.68,0.48,-174.5,4.95,63.2,6319554696.0,-0.06,0.0,2.78,-11.03
1354,002772,众兴菌业,7.94,-0.13,-0.01,66515.0,52878892.12,0.88,7.99,7.92,7.95,7.95,1.03,1.7,16.19,0.97,31.22,3097673210.0,0.13,0.25,14.57,12.15
1355,601200,上海环境,7.96,-0.13,-0.01,54284.0,43256457.0,1.0,8.0,7.92,7.98,7.97,0.89,0.4,17.07,0.95,107.16,10715992798.0,-0.13,0.13,9.34,-1.36
1356,688105,诺唯赞,22.75,-0.13,-0.03,18785.0,42785353.0,2.19,23.0,22.5,22.71,22.78,1.17,0.47,1184.41,2.36,90.48,9048460876.0,0.09,0.04,8.85,3.32
1357,002376,新北洋,7.56,-0.13,-0.01,331189.0,250252397.44,3.43,7.68,7.42,7.57,7.57,0.93,4.21,311.13,1.64,61.28,5953232036.0,0.0,0.4,28.57,19.62
1358,688661,和林微纳,38.13,-0.13,-0.05,54457.0,211543467.0,4.71,39.82,38.02,38.9,38.18,1.35,3.59,54.54,4.72,57.91,5782383653.0,0.11,-0.05,39.77,50.53
1359,600814,XD杭州解,7.61,-0.13,-0.01,40942.0,31252048.0,0.92,7.67,7.6,7.63,7.62,1.01,0.56,16.12,1.54,55.94,5551435246.0,0.0,-0.13,9.97,-6.63
1360,603308,应流股份,22.8,-0.13,-0.03,87590.0,203122103.0,3.72,23.63,22.78,22.95,22.83,1.1,1.29,42.05,3.31,154.82,15482030855.0,-0.35,-0.35,32.64,62.51
1361,601066,中信建投,23.91,-0.13,-0.03,106869.0,256227230.0,2.05,24.23,23.74,23.95,23.94,0.96,0.16,25.16,2.37,1854.63,155311494447.0,0.0,0.04,2.05,-7.15
1362,605020,永和股份,23.74,-0.13,-0.03,36492.0,86564745.0,1.22,23.88,23.59,23.76,23.77,0.53,0.96,28.67,2.55,111.69,9000355212.0,0.04,0.13,18.17,18.23
1363,600177,雅戈尔,7.29,-0.14,-0.01,160504.0,117343106.0,0.68,7.34,7.29,7.29,7.3,0.88,0.35,10.49,0.83,337.05,33704891466.0,-0.27,-0.14,-0.82,-15.23
1364,688608,恒玄科技,227.78,-0.14,-0.32,34118.0,780994050.0,2.81,232.5,226.09,227.44,228.1,0.99,2.03,50.19,5.83,382.53,38252774366.0,0.0,0.05,0.11,-1.7
1365,000783,长江证券,6.92,-0.14,-0.01,657672.0,456562800.89,2.45,7.03,6.86,6.91,6.93,0.94,1.19,9.77,1.15,382.68,38268104800.0,0.14,0.0,21.62,3.75
1366,002848,*ST高斯,7.29,-0.14,-0.01,61136.0,44800757.0,5.48,7.52,7.12,7.29,7.3,1.92,3.72,-20.58,9.05,12.19,1197440681.0,0.0,0.0,44.64,-3.83
1367,000404,长虹华意,7.21,-0.14,-0.01,93360.0,67286545.42,1.39,7.26,7.16,7.24,7.22,0.86,1.35,12.5,1.25,50.18,4994570661.0,0.14,0.14,7.13,-2.57
1368,600859,王府井,13.86,-0.14,-0.02,204943.0,285524401.0,1.59,14.06,13.84,13.91,13.88,1.5,1.82,69.99,0.79,155.78,15576256967.0,-0.07,0.0,11.59,-10.06
1369,002029,七 匹 狼,6.96,-0.14,-0.01,81629.0,56807149.0,1.43,7.02,6.92,6.94,6.97,0.89,1.23,8.21,0.74,49.07,4631225475.0,0.29,0.43,21.47,8.07
1370,000911,广农糖业,7.37,-0.14,-0.01,38067.0,28115052.0,1.36,7.45,7.35,7.41,7.38,0.98,0.95,110.21,22.52,29.5,2950357059.0,0.0,0.0,10.49,2.36
1371,000019,深粮控股,6.73,-0.15,-0.01,60326.0,40607888.12,0.89,6.77,6.71,6.76,6.74,0.98,1.45,21.23,1.6,77.57,2801136419.0,0.0,0.15,0.45,4.83
1372,600501,航天晨光,20.2,-0.15,-0.03,116723.0,237808193.0,2.32,20.58,20.11,20.56,20.23,0.97,2.73,-30.16,4.94,87.1,8639584440.0,-0.1,0.0,21.54,11.36
1373,002298,中电鑫龙,6.69,-0.15,-0.01,619171.0,417096142.0,2.69,6.83,6.65,6.71,6.7,0.97,9.47,29.32,2.4,49.51,4373021633.0,-0.15,0.3,39.09,25.75
1374,000909,ST数源,6.5,-0.15,-0.01,36297.0,23646825.31,2.0,6.58,6.45,6.55,6.51,0.42,0.83,-67.59,2.67,28.45,2845118705.0,0.0,0.15,22.41,15.86
1375,688138,清溢光电,26.67,-0.15,-0.04,27893.0,74566602.0,2.92,27.13,26.35,26.54,26.71,1.02,1.05,40.57,3.15,83.96,7115556000.0,0.0,-0.11,20.08,17.33
1376,603019,中科曙光,68.66,-0.15,-0.1,160412.0,1104569465.0,1.15,69.29,68.5,68.8,68.76,0.68,1.1,134.68,5.07,1004.58,100429453282.0,-0.01,-0.04,16.12,-4.71
1377,603001,奥康国际,6.7,-0.15,-0.01,40576.0,27157443.0,2.09,6.79,6.65,6.71,6.71,0.49,1.01,-15.24,1.06,26.87,2686566000.0,0.3,0.45,42.86,-3.32
1378,600353,旭光电子,13.34,-0.15,-0.02,574730.0,771047306.0,4.49,13.69,13.09,13.47,13.36,0.64,6.93,91.83,6.16,110.72,11056340861.0,-0.45,-0.6,53.86,86.31
1379,603288,海天味业,38.86,-0.15,-0.06,101304.0,393530399.0,0.87,39.05,38.71,38.9,38.92,1.02,0.18,25.76,8.01,2269.28,216084937140.0,0.0,0.0,1.09,-13.72
1380,603182,嘉华股份,13.49,-0.15,-0.02,19356.0,26112899.0,1.04,13.56,13.42,13.48,13.51,1.09,2.08,15.54,2.03,22.2,1255631285.0,0.22,0.3,21.97,18.23
1381,835174,五新隧装,38.95,-0.15,-0.06,25066.0,97562487.16,2.28,39.41,38.52,38.93,39.01,0.76,2.89,26.93,4.4,35.06,3378981208.0,0.13,0.72,52.75,34.82
1382,000885,城发环境,13.61,-0.15,-0.02,48877.0,66686643.2,1.25,13.73,13.56,13.58,13.63,1.27,0.76,8.01,1.03,87.39,8738685051.0,0.0,0.07,17.13,6.75
1383,001391,国货航,6.76,-0.15,-0.01,302465.0,205224637.9,1.18,6.83,6.75,6.75,6.77,1.25,3.52,35.65,3.32,825.32,5805253158.0,-0.15,0.0,6.12,-26.6
1384,002035,华帝股份,6.3,-0.16,-0.01,87180.0,55032029.43,0.95,6.34,6.28,6.32,6.31,1.13,1.12,12.56,1.47,53.4,4917295165.0,0.0,0.0,2.11,-10.64
1385,600861,北京人力,19.2,-0.16,-0.03,16761.0,32115223.0,1.14,19.27,19.05,19.22,19.23,0.82,0.46,4.6,1.62,108.69,7038237082.0,0.0,0.0,0.68,2.95
1386,688248,南网科技,30.91,-0.16,-0.05,15966.0,49450580.0,1.52,31.19,30.72,30.83,30.96,0.84,0.7,76.65,5.73,174.55,7059844000.0,-0.23,-0.16,17.98,-3.68
1387,601377,兴业证券,6.21,-0.16,-0.01,847935.0,527797682.0,2.09,6.29,6.16,6.19,6.22,1.04,0.98,25.97,0.98,536.29,53629481096.0,0.0,0.0,13.94,-0.8
1388,002507,涪陵榨菜,12.81,-0.16,-0.02,58502.0,74957714.5,0.39,12.84,12.79,12.84,12.83,0.83,0.51,13.57,1.74,147.82,14717594937.0,0.0,0.08,5.0,-6.56
1389,603838,*ST四通,6.31,-0.16,-0.01,19016.0,11971192.0,2.22,6.37,6.23,6.25,6.32,0.43,0.59,-58.2,2.1,20.19,2019300960.0,-0.16,0.48,40.22,12.88
1390,000529,广弘控股,6.19,-0.16,-0.01,61669.0,38227734.67,1.45,6.24,6.15,6.24,6.2,1.18,1.08,64.9,1.16,36.14,3527584294.0,0.0,0.0,12.14,7.09
1391,002480,新筑股份,6.04,-0.17,-0.01,92010.0,55518189.0,1.49,6.09,6.0,6.06,6.05,0.68,1.2,-64.32,4.64,46.46,4637007636.0,0.0,0.0,22.02,17.05
1392,000908,ST景峰,5.86,-0.17,-0.01,113525.0,66589714.72,3.24,5.95,5.76,5.82,5.87,0.69,1.29,-108.31,73.75,51.55,5155477697.0,-0.17,-0.17,44.69,19.84
1393,300932,三友联众,11.75,-0.17,-0.02,61716.0,71977526.15,2.72,11.84,11.52,11.77,11.77,0.77,2.71,90.0,2.21,37.61,2678927127.0,1.64,1.73,23.81,14.41
1394,002736,国信证券,11.54,-0.17,-0.02,242527.0,280820221.0,2.34,11.72,11.45,11.55,11.56,0.84,0.27,11.91,1.28,1109.27,105462234453.0,0.09,0.09,28.51,6.36
1395,600125,铁龙物流,5.72,-0.17,-0.01,108750.0,62330435.0,0.7,5.75,5.71,5.72,5.73,0.92,0.83,9.22,1.0,74.68,7467585119.0,0.0,-0.17,7.52,-3.54
1396,600864,哈投股份,5.91,-0.17,-0.01,321746.0,190906740.0,2.2,6.0,5.87,5.92,5.92,1.06,1.55,25.91,0.97,122.96,12296171773.0,0.0,0.0,4.6,-19.59
1397,002382,蓝帆医疗,5.91,-0.17,-0.01,190609.0,113184397.5,1.69,5.99,5.89,5.92,5.92,1.52,1.91,19.32,0.74,59.52,5908198727.0,0.34,0.0,29.89,15.2
1398,600874,创业环保,6.02,-0.17,-0.01,107523.0,65071844.0,1.33,6.09,6.01,6.05,6.03,1.22,0.87,9.28,0.95,94.54,7407116872.0,-0.33,-0.17,12.95,0.84
1399,300231,银信科技,11.69,-0.17,-0.02,189112.0,222769234.8,3.16,11.96,11.59,11.72,11.71,1.11,4.26,58.74,3.29,51.94,5193331481.0,-0.09,0.0,32.09,-5.42
1400,605183,确成股份,17.97,-0.17,-0.03,31453.0,56513897.0,1.56,18.1,17.82,17.99,18.0,1.25,0.76,13.57,2.23,74.73,7411357127.0,0.06,0.11,18.85,6.65
1401,688075,安旭生物,38.85,-0.18,-0.07,4179.0,16257918.0,1.03,39.1,38.7,39.08,38.92,0.82,0.33,36.27,0.94,49.37,4937166974.0,0.0,-0.03,11.7,5.34
1402,603833,欧派家居,55.94,-0.18,-0.1,19668.0,110487923.0,1.5,56.59,55.75,55.91,56.04,0.9,0.32,27.66,1.8,340.76,34075992416.0,-0.07,-0.05,-7.72,-18.86
1403,000650,仁和药业,5.5,-0.18,-0.01,157013.0,86466712.0,0.73,5.53,5.49,5.51,5.51,1.09,1.18,11.72,1.26,77.0,7322622087.0,0.0,0.0,9.56,-1.96
1404,002697,红旗连锁,5.4,-0.18,-0.01,198339.0,107327536.1,1.29,5.45,5.38,5.4,5.41,1.1,1.85,11.72,1.65,73.44,5801973570.0,-0.18,0.0,12.97,-6.9
1405,603882,金域医学,28.1,-0.18,-0.05,55666.0,157237454.0,2.27,28.55,27.91,28.13,28.15,0.88,1.21,-117.13,1.89,130.18,12929781614.0,-0.07,0.0,-1.51,5.44
1406,600406,国电南瑞,22.03,-0.18,-0.04,173676.0,383166471.0,0.82,22.15,21.97,22.06,22.07,0.85,0.22,65.04,3.8,1769.47,176159034419.0,0.0,0.0,2.8,-11.13
1407,688361,中科飞测,81.8,-0.18,-0.15,29396.0,242546799.0,5.72,85.29,80.6,81.77,81.95,1.01,1.18,-439.6,10.5,263.06,20310208381.0,-0.13,-0.01,1.58,-6.57
1408,002010,传化智联,5.61,-0.18,-0.01,344189.0,194417036.8,3.02,5.74,5.57,5.66,5.62,1.08,1.24,19.84,0.89,156.41,15601295590.0,-0.18,-0.18,17.36,26.64
1409,002053,云南能投,10.9,-0.18,-0.02,37575.0,41057236.48,0.82,10.97,10.88,10.95,10.92,0.95,0.41,11.35,1.37,100.36,10035633259.0,0.09,0.0,7.6,-1.54
1410,873169,七丰精工,42.94,-0.19,-0.08,69742.0,294069044.88,4.46,43.22,41.3,41.99,43.02,0.7,13.73,399.56,11.37,35.1,2181866851.0,0.0,0.56,263.28,225.8
1411,002884,凌霄泵业,15.92,-0.19,-0.03,24637.0,39303494.35,0.88,16.02,15.88,15.95,15.95,0.99,0.9,13.65,2.76,56.94,4346639399.0,0.0,-0.13,8.3,-7.82
1412,688526,科前生物,16.08,-0.19,-0.03,22339.0,35986116.0,1.99,16.28,15.96,16.25,16.11,0.77,0.48,17.31,1.94,74.95,7495339140.0,0.19,0.25,11.74,16.02
1413,300482,万孚生物,21.44,-0.19,-0.04,44514.0,95883324.0,1.49,21.72,21.4,21.7,21.48,1.13,1.03,13.64,1.9,103.22,9225876052.0,-0.05,0.0,10.23,-2.59
1414,600557,康缘药业,15.82,-0.19,-0.03,182864.0,289736216.0,2.65,16.1,15.68,15.84,15.85,0.96,3.23,26.84,1.95,89.57,8956632311.0,-0.06,-0.06,26.76,16.15
1415,603538,美诺华,25.45,-0.2,-0.05,728795.0,1931114599.0,10.98,28.0,25.2,27.24,25.5,2.19,34.17,65.91,2.6,55.95,5428876726.0,0.08,0.59,90.07,101.03
1416,000755,山西高速,4.96,-0.2,-0.01,70053.0,34782321.84,1.41,5.0,4.93,4.96,4.97,0.95,0.48,16.94,1.41,72.78,7277858572.0,0.2,0.2,15.89,2.06
1417,600298,安琪酵母,34.9,-0.2,-0.07,45490.0,158527597.0,1.2,35.07,34.65,34.97,34.97,1.07,0.53,20.47,2.82,302.98,29914551438.0,-0.17,0.17,8.66,-1.69
1418,002552,宝鼎科技,14.62,-0.2,-0.03,164282.0,242728385.0,3.48,15.08,14.57,14.96,14.65,2.35,5.13,83.12,3.44,59.73,4681818098.0,-0.27,-0.54,12.38,11.43
1419,000950,重药控股,5.06,-0.2,-0.01,218686.0,111061597.46,0.79,5.1,5.06,5.08,5.07,1.55,1.27,17.46,0.77,87.45,8744614562.0,0.0,0.0,9.29,-5.42
1420,002793,罗欣药业,4.89,-0.2,-0.01,229009.0,111881760.2,3.47,4.99,4.82,4.9,4.9,0.83,2.11,235.28,3.81,53.18,5310241436.0,0.0,0.2,32.88,28.01
1421,605368,蓝天燃气,9.87,-0.2,-0.02,51979.0,51429184.0,0.81,9.93,9.85,9.89,9.89,1.89,0.73,13.36,2.08,70.53,7053447085.0,-0.1,0.0,-1.5,-10.11
1422,603198,迎驾贡酒,39.5,-0.2,-0.08,61284.0,242230671.0,1.44,39.8,39.23,39.58,39.58,0.79,0.77,9.54,3.34,316.0,31600000000.0,0.03,0.05,-20.56,-24.68
1423,300326,ST凯利,5.11,-0.2,-0.01,161453.0,83155835.16,3.32,5.26,5.09,5.14,5.12,1.11,2.25,42.1,1.33,36.64,3661768323.0,-0.2,-0.2,-5.02,-21.38
1424,600795,国电电力,4.95,-0.2,-0.01,860396.0,427170834.0,1.01,4.99,4.94,4.97,4.96,0.62,0.48,12.19,1.58,882.86,88286314456.0,0.0,-0.2,13.79,8.08
1425,688508,芯朋微,54.18,-0.2,-0.11,23547.0,128175158.0,2.69,55.26,53.8,54.0,54.29,0.74,1.79,43.3,2.87,71.14,7114394546.0,-0.04,0.0,30.52,27.24
1426,300230,永利股份,4.94,-0.2,-0.01,430973.0,215237624.0,2.83,5.07,4.93,4.98,4.95,1.78,6.84,29.86,1.29,40.17,3111323145.0,-0.2,0.0,20.19,12.53
1427,601368,绿城水务,4.91,-0.2,-0.01,55574.0,27396645.0,1.02,4.95,4.9,4.91,4.92,1.41,0.63,499.4,0.92,43.35,4335397808.0,0.0,0.0,10.34,3.81
1428,688139,海尔生物,30.58,-0.2,-0.06,19458.0,59748487.0,1.47,30.95,30.5,30.64,30.64,1.04,0.61,22.05,2.26,97.23,9722987695.0,0.0,-0.2,-1.42,-11.97
1429,601118,海南橡胶,4.8,-0.21,-0.01,215126.0,103577335.0,1.25,4.85,4.79,4.82,4.81,0.83,0.5,-47.38,2.1,205.41,20541253426.0,-0.21,0.0,5.96,-11.28
1430,002567,唐人神,4.8,-0.21,-0.01,261312.0,125813892.0,1.04,4.84,4.79,4.82,4.81,1.22,1.83,-22.32,1.19,68.79,6871268990.0,-0.21,0.0,0.21,-5.88
1431,605398,新炬网络,33.82,-0.21,-0.07,86729.0,295251090.0,4.25,34.7,33.26,33.45,33.89,0.7,5.33,251.92,5.35,55.03,5503067938.0,0.03,0.06,19.63,55.71
1432,600395,盘江股份,4.74,-0.21,-0.01,139665.0,66502316.0,1.47,4.8,4.73,4.74,4.75,0.51,0.65,-24.33,0.98,101.75,10175001998.0,-0.21,-0.21,4.41,-6.88
1433,603899,晨光股份,29.07,-0.21,-0.06,47294.0,137933052.0,1.3,29.33,28.95,29.08,29.13,0.74,0.51,21.03,3.23,267.73,26772608859.0,0.0,0.03,5.9,-0.65
1434,001260,坤泰股份,18.74,-0.21,-0.04,14289.0,26736735.0,1.28,18.82,18.58,18.78,18.78,0.89,4.5,81.92,2.74,21.55,594995000.0,0.11,0.16,19.67,18.98
1435,600325,华发股份,4.84,-0.21,-0.01,228572.0,110751345.0,1.03,4.87,4.82,4.86,4.85,1.14,0.83,17.48,0.67,133.2,13320416241.0,0.0,0.0,2.11,-14.49
1436,603176,汇通集团,4.84,-0.21,-0.01,59374.0,28878568.0,1.03,4.89,4.84,4.87,4.85,1.31,1.29,-13.62,2.16,22.96,2235045242.0,0.0,-0.21,10.76,8.76
1437,688198,佰仁医疗,100.76,-0.22,-0.22,2921.0,29434473.0,1.91,101.97,100.04,100.98,100.98,1.0,0.21,106.48,11.76,138.44,13843935112.0,0.0,-0.02,3.66,-6.88
1438,000589,贵州轮胎,4.61,-0.22,-0.01,181145.0,83664907.65,0.87,4.64,4.6,4.62,4.62,1.05,1.18,27.1,0.83,71.67,7086335278.0,-0.22,0.22,5.49,-8.35
1439,600266,城建发展,4.57,-0.22,-0.01,201608.0,92163148.0,1.31,4.6,4.54,4.58,4.58,0.88,0.97,54.93,0.5,94.86,9486147827.0,0.0,0.0,8.81,-10.39
1440,600848,上海临港,9.09,-0.22,-0.02,52295.0,47655034.0,0.77,9.16,9.09,9.16,9.11,0.64,0.22,33.33,1.2,229.29,21760662562.0,-0.11,-0.11,4.48,-10.0
1441,002346,柘中股份,13.56,-0.22,-0.03,16634.0,22556427.0,1.69,13.68,13.45,13.68,13.59,0.77,0.42,10.17,2.25,59.88,5334503376.0,0.0,-0.22,36.42,44.41
1442,002432,九安医疗,36.52,-0.22,-0.08,46125.0,168888572.07,0.77,36.79,36.51,36.63,36.6,1.04,1.03,16.26,0.81,173.21,16317355157.0,-0.05,-0.03,-1.78,-10.05
1443,000088,盐 田 港,4.55,-0.22,-0.01,146482.0,66725415.5,0.66,4.57,4.54,4.55,4.56,1.21,0.46,18.91,1.35,236.58,14391169829.0,0.0,0.22,7.57,-4.01
1444,001218,丽臣实业,17.8,-0.22,-0.04,16276.0,28979421.9,2.97,18.2,17.67,18.05,17.84,1.24,1.44,20.95,1.07,23.17,2011382734.0,0.11,0.11,19.62,6.46
1445,003030,祖名股份,18.38,-0.22,-0.04,15168.0,27846196.0,1.41,18.49,18.23,18.48,18.42,1.05,1.87,-96.95,2.34,22.93,1488499246.0,0.0,0.22,-6.75,20.68
1446,600679,上海凤凰,13.03,-0.23,-0.03,95194.0,123224222.0,3.52,13.25,12.79,13.2,13.06,1.23,2.77,54.71,3.28,67.14,4478336169.0,0.08,0.31,16.55,-0.76
1447,603357,设计总院,8.68,-0.23,-0.02,57180.0,49699442.0,0.8,8.73,8.66,8.72,8.7,1.18,1.03,14.24,1.31,48.66,4822633684.0,0.0,-0.12,-2.03,-4.19
1448,002967,广电计量,17.43,-0.23,-0.04,39582.0,69250592.4,1.72,17.65,17.35,17.48,17.47,0.64,0.75,526.9,3.12,101.66,9233039453.0,0.0,-0.06,-8.93,8.8
1449,002230,科大讯飞,46.91,-0.23,-0.11,158299.0,742840138.6,1.7,47.35,46.55,47.11,47.02,0.95,0.72,-140.29,6.15,1084.41,102692733969.0,-0.06,-0.09,8.36,-2.72
1450,002294,信立泰,47.43,-0.23,-0.11,97211.0,456230808.71,3.53,47.7,46.02,47.24,47.54,1.08,0.87,65.99,6.32,528.76,52863852858.0,-0.02,0.02,54.44,55.87
1451,002135,东南网架,4.28,-0.23,-0.01,82634.0,35406430.0,1.17,4.31,4.26,4.29,4.29,1.06,0.79,25.45,0.76,47.74,4467749527.0,0.0,0.0,10.31,2.39
1452,600970,中材国际,8.65,-0.23,-0.02,100390.0,87137035.0,0.81,8.71,8.64,8.67,8.67,0.77,0.45,8.61,1.11,228.36,19478561657.0,-0.12,-0.12,6.92,-4.21
1453,000881,中广核技,8.68,-0.23,-0.02,351208.0,304691305.19,4.25,8.87,8.5,8.58,8.7,0.76,4.21,-31.54,1.59,82.06,7236818411.0,0.0,0.12,36.05,18.42
1454,002788,鹭燕医药,8.72,-0.23,-0.02,48215.0,42070478.64,1.26,8.79,8.68,8.78,8.74,1.11,1.26,11.87,1.09,33.88,3327431969.0,0.11,0.11,14.29,6.21
1455,002004,华邦健康,4.25,-0.23,-0.01,154328.0,65607501.0,0.94,4.27,4.23,4.26,4.26,0.9,0.82,11.41,0.88,84.15,7999473267.0,0.24,0.24,12.43,-5.97
1456,301047,义翘神州,68.91,-0.23,-0.16,23649.0,163751878.49,2.59,70.29,68.5,69.0,69.07,1.09,1.98,92.57,1.48,83.82,8240300593.0,0.01,0.04,19.86,13.25
1457,603309,维力医疗,12.84,-0.23,-0.03,31861.0,41060670.0,1.17,12.97,12.82,12.92,12.87,0.89,1.09,15.95,2.09,37.6,3747629007.0,-0.08,-0.08,21.94,11.85
1458,301085,亚康股份,57.38,-0.23,-0.13,24782.0,143558850.0,2.87,58.68,57.03,57.7,57.51,0.82,4.21,72.72,4.58,49.79,3380355756.0,-0.3,-0.14,15.8,-16.17
1459,300986,志特新材,13.15,-0.23,-0.03,188898.0,252262413.48,3.41,13.56,13.11,13.24,13.18,1.06,5.03,50.18,2.96,49.4,4937825776.0,0.0,-0.08,24.41,52.02
1460,603059,倍加洁,25.5,-0.23,-0.06,12580.0,32269321.0,4.5,26.24,25.09,25.57,25.56,0.97,1.25,51.6,2.54,25.61,2561441850.0,0.08,-0.04,20.0,9.3
1461,002939,长城证券,8.38,-0.24,-0.02,244637.0,205902279.0,1.79,8.49,8.34,8.4,8.4,0.91,0.7,13.96,1.1,338.08,29226280380.0,0.0,0.12,14.01,2.2
1462,688290,景业智能,50.26,-0.24,-0.12,10874.0,54368296.0,2.14,50.49,49.41,50.24,50.38,0.66,1.06,-129.65,4.05,51.36,5136055026.0,0.02,-0.1,18.34,14.96
1463,300999,金龙鱼,29.42,-0.24,-0.07,41332.0,121704414.99,0.71,29.56,29.35,29.47,29.49,0.93,0.76,40.63,1.69,1595.03,15964677594.0,0.03,0.03,-1.57,-9.48
1464,688660,电气风电,8.44,-0.24,-0.02,98841.0,83169506.0,1.89,8.51,8.35,8.44,8.46,0.5,0.74,-15.02,2.28,112.53,11253333896.0,0.12,-0.12,42.09,-6.22
1465,301357,北方长龙,80.0,-0.24,-0.19,84316.0,661752070.42,8.17,82.25,75.7,78.2,80.19,0.6,35.43,-375.51,6.79,76.16,1904000000.0,0.01,0.06,192.08,140.67
1466,000632,三木集团,4.12,-0.24,-0.01,189104.0,78062449.0,2.18,4.18,4.09,4.13,4.13,0.53,4.06,-16.44,1.94,19.18,1917784217.0,0.49,0.73,36.42,12.26
1467,688103,国力股份,58.14,-0.24,-0.14,11635.0,67033366.0,3.35,58.5,56.55,58.25,58.28,1.04,1.22,117.47,5.0,55.42,5541645263.0,0.14,0.05,30.98,43.7
1468,300277,海联讯,12.42,-0.24,-0.03,41622.0,51767681.08,1.69,12.53,12.32,12.45,12.45,0.75,1.22,-1053.22,8.76,42.44,4239129145.0,-0.08,-0.16,24.2,12.6
1469,600916,中国黄金,8.16,-0.24,-0.02,172196.0,140367090.0,0.73,8.19,8.13,8.18,8.18,1.11,1.02,25.47,1.96,137.09,13708800000.0,-0.12,-0.12,7.79,-1.33
1470,600356,恒丰纸业,8.18,-0.24,-0.02,30733.0,25164889.0,1.1,8.24,8.15,8.24,8.2,0.78,1.03,21.8,0.95,24.44,2443622672.0,0.0,0.12,16.52,7.21
1471,600649,城投控股,4.24,-0.24,-0.01,173720.0,73800909.0,1.41,4.28,4.22,4.25,4.25,0.84,0.69,113.67,0.51,107.25,10725400688.0,0.24,0.0,5.74,-4.72
