序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2550,300425,中建环能,5.16,-0.96,-0.05,91731.0,47427477.94,2.69,5.24,5.1,5.2,5.21,1.3,1.35,-370.7,1.49,35.2,3502322905.0,0.0,0.19,-2.09,-11.49
2551,000338,潍柴动力,15.25,-0.97,-0.15,349729.0,535230863.8,1.88,15.47,15.18,15.4,15.4,0.74,0.7,12.26,1.49,1329.14,75971606538.0,0.07,0.2,-7.52,11.31
2552,001217,华尔泰,11.24,-0.97,-0.11,71871.0,80826665.04,3.52,11.45,11.05,11.4,11.35,0.84,2.19,54.75,1.66,37.3,3693268952.0,0.0,0.27,-3.1,-19.89
2553,603396,金辰股份,24.61,-0.97,-0.24,15012.0,37169844.0,2.58,25.05,24.41,24.97,24.85,0.97,1.08,36.3,1.32,34.09,3409161234.0,-0.04,0.0,-11.47,-8.51
2554,300929,华骐环保,10.25,-0.97,-0.1,28888.0,29667817.8,4.54,10.5,10.03,10.34,10.35,0.89,2.28,209.89,1.68,13.54,1299160399.0,0.2,0.1,9.98,23.94
2555,300749,顶固集创,8.18,-0.97,-0.08,58294.0,47794714.0,3.39,8.33,8.05,8.29,8.26,1.42,3.7,82.11,3.14,16.78,1287496008.0,0.0,0.0,15.7,33.01
2556,002597,金禾实业,24.54,-0.97,-0.24,69137.0,170225376.72,2.22,24.89,24.34,24.78,24.78,0.84,1.22,14.41,1.89,139.47,13909733794.0,-0.04,-0.16,0.62,11.39
2557,603386,骏亚科技,11.21,-0.97,-0.11,66589.0,74607654.0,2.74,11.37,11.06,11.31,11.32,1.32,2.04,60.57,2.69,36.58,3658075898.0,-0.09,0.0,-9.01,0.81
2558,600061,国投资本,7.11,-0.97,-0.07,199354.0,142324515.0,1.81,7.2,7.07,7.18,7.18,0.92,0.31,16.72,0.87,454.61,45461207093.0,0.14,0.14,0.14,-5.45
2559,002719,麦趣尔,9.21,-0.97,-0.09,115809.0,106911288.2,4.09,9.42,9.04,9.28,9.3,0.68,7.15,570.73,7.1,16.04,1490843837.0,0.11,0.11,18.69,17.62
2560,301286,侨源股份,27.46,-0.97,-0.27,12393.0,34311600.0,2.78,28.16,27.39,27.77,27.73,1.21,3.12,49.55,6.18,109.87,1089036140.0,0.0,0.07,-5.41,-22.34
2561,600235,民丰特纸,6.15,-0.97,-0.06,70354.0,43324805.0,3.06,6.25,6.06,6.2,6.21,0.98,2.0,105.86,1.44,21.6,2160495000.0,0.0,0.0,3.02,8.85
2562,300632,光莆股份,12.28,-0.97,-0.12,47315.0,58123568.0,3.15,12.5,12.11,12.41,12.4,1.01,2.14,47.88,2.13,37.48,2716465652.0,0.08,0.16,-14.6,11.64
2563,001965,招商公路,12.31,-0.97,-0.12,148493.0,183973919.76,2.01,12.54,12.29,12.41,12.43,1.01,0.22,15.8,1.25,839.58,83958353320.0,-0.16,-0.16,-5.81,-11.76
2564,300097,ST智云,5.12,-0.97,-0.05,81968.0,42111167.2,2.9,5.22,5.07,5.18,5.17,0.84,3.04,-13.22,3.19,14.77,1382450934.0,0.2,0.2,1.79,-4.12
2565,000923,河钢资源,13.29,-0.97,-0.13,67001.0,89330541.3,2.09,13.49,13.21,13.49,13.42,0.97,1.07,17.24,0.87,86.75,8344734238.0,-0.08,-0.15,-7.06,-4.39
2566,688579,山大地纬,10.17,-0.97,-0.1,69251.0,70644794.0,3.31,10.41,10.07,10.28,10.27,0.86,1.73,192.26,2.95,40.68,4068101700.0,0.1,-0.1,-8.3,10.66
2567,002315,焦点科技,42.03,-0.97,-0.41,49348.0,206775204.1,2.71,42.45,41.3,42.39,42.44,1.02,2.44,29.77,5.49,133.33,8491451865.0,0.0,0.0,-4.15,2.19
2568,300381,溢多利,8.09,-0.98,-0.08,195604.0,158244165.13,3.67,8.24,7.94,8.15,8.17,1.31,4.0,203.91,1.52,39.73,3958766862.0,-0.12,0.0,8.45,15.24
2569,300412,迦南科技,5.04,-0.98,-0.05,138175.0,69787374.03,3.14,5.13,4.97,5.09,5.09,0.71,2.95,-127.03,2.47,25.09,2358022696.0,0.4,0.2,-11.58,10.53
2570,600309,万华化学,54.63,-0.98,-0.54,207079.0,1136099133.0,1.94,55.38,54.31,55.18,55.17,1.26,0.66,13.91,1.79,1715.24,171524358178.0,0.0,0.04,-20.19,-22.64
2571,600968,海油发展,4.05,-0.98,-0.04,347160.0,141737354.0,2.44,4.13,4.03,4.08,4.09,1.22,0.34,17.33,1.48,411.69,41168672006.0,0.0,0.0,9.46,-5.15
2572,002820,桂发祥,11.12,-0.98,-0.11,79989.0,89149257.0,2.4,11.27,11.0,11.23,11.23,0.87,3.99,84.04,2.49,22.34,2227731627.0,0.0,-0.09,-6.08,-10.47
2573,002883,中设股份,11.07,-0.98,-0.11,41645.0,46238860.8,2.86,11.23,10.91,11.15,11.18,1.2,3.17,794.71,2.55,17.29,1454869824.0,0.27,0.18,-1.69,8.64
2574,002106,莱宝高科,10.1,-0.98,-0.1,125336.0,126525345.75,2.75,10.24,9.96,10.19,10.2,1.33,1.78,23.76,1.3,71.29,7111760046.0,0.0,0.1,-14.19,-7.42
2575,600356,恒丰纸业,8.09,-0.98,-0.08,42711.0,34574375.0,2.57,8.21,8.0,8.2,8.17,1.09,1.43,21.56,0.93,24.17,2416736848.0,0.12,0.0,4.39,6.03
2576,600865,百大集团,9.11,-0.98,-0.09,67282.0,61327590.0,3.37,9.26,8.95,9.2,9.2,1.1,1.79,50.97,1.5,34.28,3427549279.0,-0.11,0.0,3.05,-21.4
2577,000573,粤宏远Ａ,4.04,-0.98,-0.04,1124314.0,456174248.08,5.39,4.19,3.97,4.09,4.08,3.33,17.76,5.71,1.55,25.79,2557177869.0,0.0,0.0,-7.97,35.12
2578,301127,武汉天源,15.2,-0.98,-0.15,89919.0,136849628.04,3.45,15.5,14.97,15.39,15.35,0.92,1.98,50.37,3.07,101.21,6886377951.0,0.26,0.26,-17.44,1.06
2579,300220,金运激光,17.14,-0.98,-0.17,122271.0,210547378.94,5.08,17.6,16.72,17.31,17.31,1.12,8.1,233.9,40.07,25.92,2588471625.0,0.0,-0.12,-5.56,24.38
2580,300597,吉大通信,9.07,-0.98,-0.09,41075.0,37220344.0,2.73,9.17,8.92,9.16,9.16,0.95,1.51,-187.18,2.42,24.72,2461346199.0,0.11,0.0,-5.82,3.66
2581,300601,康泰生物,15.02,-0.99,-0.15,163445.0,246509641.58,2.83,15.28,14.85,15.15,15.17,1.13,1.85,186.95,1.83,167.76,13305184158.0,0.2,0.07,-1.18,-11.96
2582,002124,天邦食品,2.99,-0.99,-0.03,378263.0,113412313.2,1.99,3.03,2.97,3.03,3.02,0.88,1.92,13.08,1.75,66.44,5897353853.0,-0.33,0.0,7.55,7.17
2583,688092,爱科科技,21.9,-0.99,-0.22,10280.0,22525761.0,3.84,22.37,21.52,22.01,22.12,1.04,1.24,43.94,2.89,18.11,1810925388.0,-0.14,-0.18,-6.09,6.83
2584,301369,联动科技,50.2,-0.99,-0.5,10878.0,54731595.8,2.56,51.0,49.7,50.74,50.7,1.07,4.35,-335.6,2.4,35.38,1256258414.0,0.1,-0.02,-11.28,-3.68
2585,000655,金岭矿业,6.98,-0.99,-0.07,47261.0,33079533.32,2.41,7.1,6.93,7.05,7.05,0.84,0.79,21.16,1.22,41.55,4155474805.0,-0.14,-0.29,-2.65,13.5
2586,300750,宁德时代,243.14,-0.99,-2.44,139325.0,3406606343.21,1.89,246.86,242.22,245.0,245.58,0.9,0.36,19.85,4.59,11085.51,948867546806.0,0.02,-0.03,-3.0,-6.57
2587,002068,黑猫股份,10.0,-0.99,-0.1,158413.0,157998503.71,2.97,10.11,9.81,10.1,10.1,1.09,2.16,-51.76,2.57,73.53,7344108210.0,0.0,0.0,-12.36,-6.02
2588,001313,粤海饲料,8.02,-0.99,-0.08,66254.0,53180243.28,3.21,8.16,7.9,8.1,8.1,0.68,0.95,-56.89,2.2,56.14,5607044262.0,0.0,0.12,-17.32,-8.24
2589,301162,国能日新,47.23,-0.99,-0.47,17544.0,82956475.79,2.39,47.96,46.82,47.59,47.7,0.7,2.06,85.47,5.03,56.78,4025202679.0,0.02,0.02,14.25,25.88
2590,832278,鹿得医疗,10.99,-0.99,-0.11,34567.0,38104831.48,4.32,11.28,10.8,11.06,11.1,1.13,4.58,76.34,4.98,19.34,830272520.0,0.0,0.37,3.78,55.89
2591,600493,凤竹纺织,5.98,-0.99,-0.06,103252.0,61691207.0,3.31,6.07,5.87,6.04,6.04,0.88,3.8,143.99,1.44,16.27,1626560000.0,0.0,0.17,7.36,15.67
2592,688389,普门科技,13.01,-0.99,-0.13,44727.0,58359826.0,2.13,13.2,12.92,13.19,13.14,1.12,1.04,25.96,2.81,55.75,5574599347.0,0.15,0.15,-15.85,-10.95
2593,605289,罗曼股份,28.69,-1.0,-0.29,25192.0,72572094.0,3.0,29.18,28.31,28.98,28.98,0.59,2.33,54.54,2.46,31.45,3108202875.0,0.07,0.07,5.63,14.49
2594,688082,盛美上海,105.44,-1.0,-1.06,13168.0,139680523.0,2.2,107.27,104.93,106.66,106.5,0.87,0.3,47.22,5.76,465.3,45983178490.0,-0.33,-0.21,-2.86,5.44
2595,300317,珈伟新能,3.97,-1.0,-0.04,303246.0,120832012.82,2.99,4.05,3.93,4.02,4.01,0.98,3.66,327.98,2.06,32.96,3290786218.0,0.0,0.25,8.17,8.17
2596,002302,西部建设,5.93,-1.0,-0.06,80858.0,48015912.5,2.17,6.0,5.87,6.0,5.99,0.95,0.64,-7.38,0.87,74.86,7485761023.0,0.0,0.17,-6.17,-9.88
2597,603303,得邦照明,11.86,-1.0,-0.12,9420.0,11203781.0,2.17,12.02,11.76,11.99,11.98,0.98,0.2,22.86,1.73,56.57,5656562660.0,-0.34,-0.08,-3.58,7.43
2598,601688,华泰证券,16.81,-1.0,-0.17,425978.0,719183685.0,2.18,17.07,16.7,16.99,16.98,0.89,0.58,10.42,0.91,1517.49,122826603762.0,-0.06,0.0,-4.76,-4.43
2599,301388,欣灵电气,23.8,-1.0,-0.24,27905.0,66697200.43,2.95,24.19,23.48,24.16,24.04,1.06,10.2,163.59,2.51,24.38,651086794.0,0.38,-0.04,-7.03,3.52
2600,603444,吉比特,264.32,-1.0,-2.66,11912.0,315547104.0,2.99,269.64,261.66,268.31,266.98,0.64,1.65,16.8,3.86,190.42,19041903816.0,0.16,0.22,20.53,22.74
2601,688450,光格科技,24.69,-1.0,-0.25,6496.0,16009793.0,3.81,25.18,24.23,24.98,24.94,1.4,1.35,-29.64,1.63,16.3,1189495932.0,0.04,-0.16,-1.04,14.41
2602,002983,芯瑞达,19.77,-1.0,-0.2,12140.0,24023863.84,3.0,20.1,19.5,19.96,19.97,0.73,0.95,23.99,3.2,44.13,2533099832.0,0.1,0.15,4.05,0.66
2603,002508,老板电器,18.87,-1.0,-0.19,87315.0,165365940.68,1.68,19.12,18.8,19.06,19.06,1.18,0.94,13.11,1.61,178.31,17616122221.0,0.0,0.0,-16.5,-9.84
2604,300421,力星股份,14.83,-1.0,-0.15,115919.0,171726079.6,4.27,15.1,14.46,14.95,14.98,1.06,5.03,63.64,3.53,43.6,3416002588.0,0.0,-0.07,-1.0,33.97
2605,603399,永杉锂业,8.88,-1.0,-0.09,77372.0,69108522.0,3.34,9.08,8.78,8.95,8.97,1.0,1.51,-38.55,2.62,45.49,4549140963.0,0.11,0.0,-12.94,-1.33
2606,300532,今天国际,11.91,-1.0,-0.12,91267.0,108295891.18,3.16,12.05,11.67,12.05,12.03,0.82,2.12,19.31,3.07,53.99,5132246672.0,0.0,-0.17,-11.52,4.29
2607,688101,三达膜,12.92,-1.0,-0.13,14854.0,19250127.0,2.22,13.1,12.81,13.02,13.05,1.1,0.45,14.07,1.04,42.9,4289595893.0,0.0,0.0,-5.0,-1.3
2608,600621,华鑫股份,14.92,-1.0,-0.15,339542.0,505016402.0,2.52,15.05,14.67,14.92,15.07,0.64,3.2,28.8,1.85,158.29,15828617437.0,0.07,-0.07,2.4,-9.47
2609,600883,博闻科技,7.94,-1.0,-0.08,44103.0,35035103.0,2.62,8.04,7.83,8.02,8.02,1.02,1.87,76.82,1.91,18.75,1874538720.0,0.0,-0.13,11.99,21.22
2610,000831,中国稀土,36.48,-1.0,-0.37,848358.0,3110771240.16,5.7,38.0,35.9,37.0,36.85,1.38,7.99,133.28,8.21,387.13,38713335039.0,0.11,0.27,9.16,30.05
2611,003033,征和工业,42.55,-1.0,-0.43,18737.0,79329951.0,3.75,43.35,41.74,43.35,42.98,1.08,2.32,16.15,2.74,34.78,3433290399.0,0.0,-0.07,-3.51,58.47
2612,002186,全 聚 德,10.75,-1.01,-0.11,93557.0,101277419.9,3.5,11.01,10.63,10.9,10.86,1.49,3.05,195.72,3.91,32.99,3294996884.0,0.09,0.0,-0.28,-7.33
2613,600116,三峡水利,6.87,-1.01,-0.07,165467.0,113955353.0,1.59,6.94,6.83,6.92,6.94,0.9,0.87,-758.9,1.19,131.36,13136421750.0,0.0,0.0,1.63,-1.01
2614,002609,捷顺科技,10.77,-1.01,-0.11,133983.0,143481413.84,2.94,10.88,10.56,10.87,10.88,0.57,2.92,1099.36,2.98,69.5,4947740057.0,-0.46,-0.37,19.27,31.5
2615,831039,国义招标,10.8,-1.01,-0.11,34863.0,37964365.94,3.85,11.07,10.65,10.97,10.91,1.86,2.27,36.79,3.22,16.61,1661254920.0,-0.09,-0.28,4.05,42.11
2616,600741,华域汽车,17.61,-1.01,-0.18,87182.0,154609892.0,1.97,17.92,17.57,17.79,17.79,1.03,0.28,10.93,0.88,555.19,55519469358.0,-0.06,-0.17,0.11,0.0
2617,603122,合富中国,6.85,-1.01,-0.07,50695.0,34806512.0,3.03,6.97,6.76,6.92,6.92,1.18,1.27,-113.59,2.34,27.27,2726660536.0,0.0,0.15,-9.27,-2.28
2618,601375,中原证券,3.94,-1.01,-0.04,302193.0,119194711.0,2.01,3.99,3.91,3.98,3.98,0.91,0.88,44.42,1.29,182.93,13583227618.0,0.25,0.25,-3.67,-8.8
2619,601990,南京证券,7.83,-1.01,-0.08,182583.0,143449020.0,1.77,7.92,7.78,7.92,7.91,0.9,0.5,26.09,1.61,288.64,28656146672.0,-0.13,-0.13,-6.79,-9.58
2620,600370,三房巷,1.96,-1.01,-0.02,269551.0,52998081.0,3.54,2.0,1.93,1.98,1.98,1.21,0.69,-15.67,1.46,76.37,7637396215.0,0.0,0.0,12.0,6.52
2621,600361,创新新材,3.92,-1.01,-0.04,389109.0,152657580.0,2.02,3.96,3.88,3.95,3.96,0.94,2.65,19.45,1.51,161.01,5759506428.0,0.0,0.0,-15.15,1.55
2622,301173,毓恬冠佳,43.91,-1.01,-0.45,9621.0,42468825.68,2.48,44.75,43.65,44.35,44.36,1.49,5.71,47.72,2.81,38.57,740407039.0,0.02,0.16,-20.67,56.26
2623,600330,天通股份,6.85,-1.01,-0.07,151942.0,104247845.0,2.02,6.95,6.81,6.93,6.92,1.23,1.23,44.04,1.06,84.49,8449025750.0,0.0,0.15,-12.29,-3.25
2624,300756,金马游乐,27.5,-1.01,-0.28,86810.0,240121605.74,3.85,28.27,27.2,27.8,27.78,1.2,6.62,-1630.87,3.16,43.34,3608834708.0,0.15,-0.04,57.5,85.31
2625,301507,民生健康,14.69,-1.01,-0.15,123187.0,181375959.0,3.17,14.94,14.47,14.8,14.84,1.27,11.14,20.88,3.25,52.38,1623712994.0,0.07,0.2,9.46,15.76
2626,601699,潞安环能,10.77,-1.01,-0.11,162047.0,175368561.0,1.56,10.92,10.75,10.86,10.88,0.96,0.54,12.25,0.68,322.17,32217477084.0,0.09,0.09,-11.72,-25.0
2627,601669,中国电建,4.88,-1.01,-0.05,742192.0,363281215.0,1.62,4.94,4.86,4.94,4.93,0.81,0.57,7.97,0.6,840.64,63789046148.0,-0.2,0.0,0.83,-10.62
2628,300982,苏文电能,17.51,-1.02,-0.18,44562.0,78345044.85,3.62,17.93,17.29,17.78,17.69,0.67,2.3,24.64,1.23,36.24,3394902641.0,0.0,-0.11,1.68,-5.96
2629,688657,浩辰软件,41.78,-1.02,-0.43,4026.0,16876232.0,2.63,42.48,41.37,42.35,42.21,1.2,1.0,99.69,2.0,27.37,1687469090.0,0.0,0.0,-9.63,7.21
2630,300639,凯普生物,5.8,-1.02,-0.06,141910.0,82548505.88,2.9,5.89,5.72,5.85,5.86,1.03,2.23,-34.33,0.93,37.5,3683953352.0,0.0,0.17,-6.0,-2.19
2631,603908,牧高笛,25.2,-1.02,-0.26,23555.0,59719947.0,3.73,25.8,24.85,25.51,25.46,0.89,2.52,19.17,4.4,23.53,2352823200.0,0.16,0.2,4.18,17.48
2632,300390,天华新能,17.55,-1.02,-0.18,113928.0,202187709.05,3.67,18.07,17.42,17.74,17.73,1.59,1.7,1118.5,1.34,145.8,11793737803.0,-0.06,-0.06,-23.5,-21.83
2633,300606,金太阳,18.52,-1.02,-0.19,37798.0,70038181.5,3.74,18.84,18.14,18.77,18.71,1.44,3.17,68.67,3.91,25.95,2209925576.0,0.0,-0.05,-12.1,-2.88
2634,002151,北斗星通,27.2,-1.02,-0.28,84519.0,231481667.35,2.55,27.81,27.11,27.48,27.48,1.02,1.91,-124.64,2.91,147.68,12012750310.0,0.0,-0.04,-1.56,2.49
2635,301421,波长光电,60.29,-1.02,-0.62,35484.0,213052661.32,3.55,61.16,59.0,60.51,60.91,0.77,7.66,267.84,5.87,69.77,2791938561.0,0.02,0.07,13.2,12.33
2636,603320,迪贝电气,17.46,-1.02,-0.18,33388.0,58396401.0,2.21,17.72,17.33,17.66,17.64,0.57,2.24,30.05,2.32,26.04,2604092704.0,0.0,0.17,-6.73,24.89
2637,603202,天有为,97.65,-1.02,-1.01,24733.0,241803377.0,1.72,98.72,97.02,98.68,98.66,1.06,7.6,16.26,2.34,156.24,3177887618.0,0.02,0.07,4.44,4.44
2638,001338,永顺泰,12.61,-1.02,-0.13,282933.0,356807397.77,3.06,12.84,12.45,12.78,12.74,0.55,11.99,22.27,1.71,63.27,2975386005.0,-0.08,0.0,9.94,15.9
2639,300235,方直科技,10.69,-1.02,-0.11,50259.0,53825804.01,3.15,10.86,10.52,10.85,10.8,1.26,2.47,102.79,3.85,26.91,2171481219.0,0.0,0.0,-10.54,-0.47
2640,002200,*ST交投,7.77,-1.02,-0.08,56408.0,43945052.04,2.8,7.89,7.67,7.85,7.85,0.6,3.06,-324.58,-32.8,14.31,1430712555.0,0.26,0.26,29.28,28.64
2641,002636,金安国纪,8.73,-1.02,-0.09,78622.0,68740664.16,2.72,8.86,8.62,8.82,8.82,0.78,1.09,68.01,1.91,63.55,6323273590.0,0.0,0.0,-8.01,13.97
2642,002976,瑞玛精密,23.26,-1.02,-0.24,12672.0,29574988.3,3.49,23.77,22.95,23.48,23.5,0.97,1.94,54.56,3.59,28.18,1516929975.0,-0.21,-0.13,2.38,6.36
2643,600067,冠城新材,2.91,-1.02,-0.03,138393.0,40208984.0,2.72,2.95,2.87,2.93,2.94,0.85,0.99,29.09,0.69,40.5,4049756030.0,-0.34,0.0,8.99,9.81
2644,000166,申万宏源,4.83,-1.02,-0.05,671292.0,324642914.02,1.84,4.88,4.79,4.88,4.88,0.96,0.3,15.29,1.13,1209.43,108846500336.0,0.0,0.0,-4.36,-9.72
2645,603789,*ST星农,5.82,-1.02,-0.06,76115.0,44612929.0,4.08,5.96,5.72,5.9,5.88,1.2,2.93,-13.87,7.37,15.74,1513200000.0,0.0,0.17,-19.83,-24.71
2646,600671,天目药业,13.41,-1.03,-0.14,30567.0,40958149.0,3.54,13.69,13.21,13.55,13.55,0.79,2.51,80.14,28.41,16.33,1632272348.0,-0.07,-0.07,33.97,52.73
2647,600635,大众公用,3.84,-1.03,-0.04,245459.0,94265381.0,1.8,3.88,3.81,3.87,3.88,1.21,1.01,14.6,1.3,113.37,9288160032.0,0.26,0.0,-3.03,-13.71
2648,688819,天能股份,25.88,-1.03,-0.27,21399.0,55661154.0,2.87,26.39,25.64,26.1,26.15,1.04,0.22,14.96,1.58,251.58,25157948000.0,-0.04,-0.08,-11.64,-4.92
2649,002239,奥特佳,2.88,-1.03,-0.03,467668.0,134943801.18,2.41,2.92,2.85,2.91,2.91,1.32,1.44,51.03,1.71,95.32,9340281055.0,-0.35,0.0,-7.99,-5.57
2650,600241,时代万恒,7.67,-1.03,-0.08,41084.0,31786348.0,4.26,7.9,7.57,7.77,7.75,1.05,1.4,145.43,1.93,22.57,2257297222.0,0.0,0.0,4.35,14.65
2651,002548,金新农,3.86,-1.03,-0.04,254443.0,98030972.5,2.05,3.9,3.82,3.9,3.9,1.31,3.16,-30.14,2.09,31.08,3105259959.0,-0.26,0.0,-1.78,-2.77
2652,603021,ST华鹏,3.85,-1.03,-0.04,91924.0,35557012.0,4.88,3.97,3.78,3.89,3.89,1.22,2.87,-11.25,44.44,12.32,1231800070.0,-0.26,-0.26,-16.85,-10.26
2653,002029,七 匹 狼,6.7,-1.03,-0.07,63055.0,42433549.0,2.22,6.8,6.65,6.76,6.77,0.87,0.95,7.9,0.71,47.24,4458219925.0,0.0,-0.15,4.36,2.45
2654,300146,汤臣倍健,11.58,-1.03,-0.12,119592.0,139027601.71,2.22,11.76,11.5,11.71,11.7,0.84,1.06,10.83,1.81,196.96,13085250143.0,0.0,0.0,-1.61,-0.94
2655,000728,国元证券,7.68,-1.03,-0.08,246067.0,189504659.15,1.8,7.77,7.63,7.76,7.76,1.0,0.56,13.08,0.9,335.14,33513808443.0,-0.13,-0.13,-4.36,-7.47
2656,601968,宝钢包装,4.81,-1.03,-0.05,68518.0,33003173.0,2.06,4.87,4.77,4.87,4.86,1.15,0.6,26.75,1.37,61.36,5449918427.0,0.0,0.21,0.0,-2.83
2657,000750,国海证券,3.84,-1.03,-0.04,634633.0,244175864.0,2.06,3.88,3.8,3.88,3.88,1.02,1.09,30.62,1.11,245.23,22257423272.0,0.26,0.26,-5.88,-9.65
2658,002154,报 喜 鸟,3.81,-1.04,-0.04,239950.0,91476112.59,2.08,3.86,3.78,3.85,3.85,0.99,1.69,8.16,1.24,55.6,5415896647.0,-0.26,0.0,-10.14,-12.61
2659,300823,建科智能,14.23,-1.04,-0.15,28424.0,40441232.0,3.27,14.48,14.01,14.39,14.38,1.13,3.35,-142.94,2.03,18.64,1206553532.0,0.0,0.0,-4.37,12.22
2660,601579,会稽山,21.84,-1.04,-0.23,301390.0,655053175.0,4.21,22.28,21.35,21.99,22.07,0.88,6.29,27.93,2.9,104.71,10471480853.0,0.51,0.92,121.28,104.69
2661,001229,魅视科技,32.4,-1.04,-0.34,20058.0,65175647.62,3.27,32.96,31.89,32.74,32.74,0.98,6.82,138.28,3.24,32.4,952751452.0,-0.03,-0.22,-8.86,-9.32
2662,600419,天润乳业,10.42,-1.04,-0.11,76798.0,80845846.0,4.65,10.78,10.29,10.54,10.53,0.48,2.4,-11.38,1.44,33.37,3336517792.0,0.1,0.0,3.37,11.92
2663,600653,申华控股,1.9,-1.04,-0.02,328105.0,62495068.0,3.13,1.94,1.88,1.93,1.92,1.32,1.69,-77.36,4.57,36.98,3698122602.0,0.0,-0.52,-8.65,-11.21
2664,600487,亨通光电,15.23,-1.04,-0.16,251163.0,382962521.0,1.88,15.39,15.1,15.39,15.39,1.04,1.03,16.87,1.28,375.68,37240108534.0,-0.07,0.0,-4.33,-11.56
2665,002224,三 力 士,4.76,-1.04,-0.05,357517.0,169935936.0,3.33,4.83,4.67,4.81,4.81,0.64,4.43,54.73,1.33,42.94,3838370556.0,0.42,0.42,6.01,10.96
2666,603107,上海汽配,15.2,-1.04,-0.16,25703.0,39176466.0,2.02,15.38,15.07,15.37,15.36,1.35,1.18,28.09,2.54,51.27,3316244770.0,-0.2,-0.07,-7.88,-7.54
2667,600881,亚泰集团,1.91,-1.04,-0.02,3018457.0,591800749.0,8.29,2.05,1.89,2.01,1.93,3.01,9.34,-3.29,2.78,61.73,6173408387.0,0.0,0.53,7.3,5.52
2668,000966,长源电力,4.74,-1.04,-0.05,502417.0,239113163.04,2.51,4.82,4.7,4.81,4.79,0.75,1.54,-56.07,1.22,165.0,15459618167.0,0.0,0.0,6.76,-0.21
2669,002551,尚荣医疗,3.79,-1.04,-0.04,335007.0,127365895.61,3.13,3.86,3.74,3.83,3.83,0.92,5.48,57.37,1.21,32.04,2315754847.0,0.0,0.26,9.86,23.05
2670,600711,ST盛屯,5.69,-1.04,-0.06,531772.0,304087662.0,2.61,5.79,5.64,5.77,5.75,1.11,1.72,15.1,1.13,175.86,17585579725.0,0.0,0.0,4.4,18.05
2671,002960,青鸟消防,9.53,-1.04,-0.1,113093.0,107902362.88,2.8,9.68,9.41,9.61,9.63,1.05,1.52,30.04,1.37,82.85,7068412560.0,0.0,0.11,-14.07,-0.31
2672,688557,兰剑智能,29.5,-1.04,-0.31,28550.0,83921281.0,5.97,30.36,28.58,30.05,29.81,0.65,2.79,458.24,2.58,30.15,3015135410.0,0.41,0.55,13.59,53.89
2673,300837,浙矿股份,21.9,-1.04,-0.23,11821.0,26019784.0,3.39,22.38,21.63,22.17,22.13,1.51,1.67,33.76,1.6,21.9,1545762838.0,-0.14,-0.23,1.62,10.27
2674,300948,冠中生态,10.39,-1.05,-0.11,21436.0,22395697.6,3.81,10.66,10.26,10.5,10.5,1.06,1.64,-97.41,1.9,14.55,1359071317.0,0.19,0.19,2.87,10.41
2675,688501,青达环保,30.08,-1.05,-0.32,30199.0,91110379.0,3.52,30.79,29.72,30.32,30.4,0.66,2.45,13.47,3.6,37.02,3701975680.0,0.03,0.53,64.19,114.4
2676,002926,华西证券,8.46,-1.05,-0.09,160261.0,135925586.1,1.99,8.55,8.38,8.55,8.55,0.97,0.61,18.44,0.93,222.08,22207500000.0,0.24,0.0,0.71,1.81
2677,603968,醋化股份,11.26,-1.05,-0.12,31504.0,35610471.0,3.34,11.49,11.11,11.43,11.38,1.24,1.54,-86.9,1.28,23.35,2302444800.0,0.0,0.0,-0.71,21.47
2678,300007,汉威科技,35.79,-1.05,-0.38,231457.0,823112167.5,4.7,36.45,34.75,36.27,36.17,1.05,8.18,172.99,4.12,117.19,10127655601.0,0.0,-0.06,-23.66,75.36
2679,000626,远大控股,6.59,-1.05,-0.07,70743.0,46645017.0,2.7,6.67,6.49,6.66,6.66,0.98,1.4,64.98,1.42,33.54,3334738497.0,0.0,0.15,18.1,14.61
2680,300529,健帆生物,21.73,-1.05,-0.23,61379.0,133837153.6,2.5,22.09,21.54,21.99,21.96,1.29,1.2,22.98,6.21,173.54,11135912256.0,0.05,0.05,-11.59,-23.91
2681,002582,好想你,10.35,-1.05,-0.11,193260.0,200114899.0,2.87,10.5,10.2,10.49,10.46,0.82,5.62,29.38,1.48,46.78,3561114326.0,0.0,0.29,4.33,41.59
2682,688275,万润新能,37.74,-1.05,-0.4,29679.0,113412393.0,4.12,38.95,37.38,38.1,38.14,1.71,3.51,-7.64,0.87,47.6,3192682289.0,0.0,-0.03,-22.14,-21.91
2683,002646,天佑德酒,9.46,-1.05,-0.1,52691.0,49958636.98,2.2,9.59,9.38,9.58,9.56,0.72,1.11,16.89,1.58,45.6,4502294243.0,-0.11,0.0,-0.42,-12.0
2684,603312,西典新能,35.03,-1.05,-0.37,11342.0,39676405.0,2.82,35.5,34.5,35.5,35.4,0.76,2.16,19.7,3.46,56.61,1839775600.0,0.0,0.0,-2.5,11.1
2685,600958,东方证券,9.46,-1.05,-0.1,248083.0,235523275.0,1.88,9.58,9.4,9.58,9.56,0.82,0.33,14.0,1.04,803.78,70661307893.0,0.11,0.11,-1.36,-10.42
